id|nodes
757243690|[7071642190, 7071642192]
757243691|[7071642190, 7071642193]
757243693|[7071642196, 7071642197]
758044743|[7079263223, 7079263224, 7079263225, 7079263226, 7079263227, 7079263228]
758044744|[7079263229, 7079263230, 7079263224]
758044745|[7079263231, 7079263232, 7079263226]
758044746|[7079263228, 466988352, 111332880, 1296733301, 111268710, 111408319, 111346072, 111408321, 8555827751, 8555827758, 8555827755, 111373817]
764110519|[7138643307, 7138643310, 7138643313, 7138643308]
764110520|[7138643309, 7138643310]
764110521|[7138643311, 7138643312, 7138643313]
764110522|[7138643314, 7138643315]
764110523|[7138643316, 7138643317]
764110524|[7138643318, 7138643319, 7138643320]
764110525|[7138643319, 7138643321, 7138643322, 7138643323]
764110526|[111479597, 7138643324, 7138643325, 7138643321]
764110527|[7138643325, 7138643326, 7138643323]
764110528|[7138643327, 7138643339, 7138643328, 7138643329, 7138643330, 7138643331, 7138643332, 7138643333, 7138643334, 7138643335, 7138643344, 7138643336, 7138643337]
764110529|[7138643339, 7138643340, 7138643341, 7138643342, 7138643343, 7138643344]
764110530|[7138643340, 111452718]
764110531|[7138643323, 7138643345, 7138643346, 7138643347, 7138643348, 7138643349, 7138643350, 7138643351, 7138643352, 7138643353, 7138643357, 7138643354, 7138643358, 7138643356, 7138643355, 7138643359, 7138643331]
802756172|[111568999, 7509131097, 7509131098, 7509131099, 7509131117, 7509131100]
802756173|[7509131109, 8556937571, 7509131115, 7509131116, 7509131117]
802756174|[7509131100, 7509131101, 7509131102, 7509131103, 7509131104, 7509131105, 8556937570, 7509131106, 7509131107, 7509131108, 7509131109, 7509131110, 7509131111, 7509131112, 7509131113, 7509131114, 111262099]
809000896|[7564563123, 7564563124, 7564563125, 7564563128, 7564563126, 7564563127]
809000897|[7564563128, 7564563129]
821281336|[7668240250, 7668240251]
858836293|[8006021274, 8006021275, 8006021276, 8006021277, 8006021278, 8006021279, 8006021280, 8006021281, 8006021282, 6948124800]
921562190|[8555827751, 8555827753, 8555827752]
921562191|[8555827753, 8555827754]
921562192|[8555827755, 8555827756, 8555827757, 8555827758]
921562195|[8555827764, 8555827757]
921683236|[8556937570, 8556937571]
921727514|[8557319137, 8557319138]
921727515|[8557319139, 8557319163, 8557319140, 8557319141, 8557319142, 8557319143, 8557319144, 8557319145, 8557319146, 8557319147, 8557319148, 8557319149, 8557319150, 8557319151, 8557319152, 8557319153, 8557319154, 8557319155, 8557319156]
921727516|[8557319157, 8557319158, 8557319159, 8557319160, 8557319161, 8557319162, 8557319163]
921727517|[8557319155, 8557319158]
921727518|[8557319164, 8557319167, 8557319165]
921727519|[8557319166, 8557319167]
921727520|[8557319168, 8557319171]
921727521|[8557319170, 8557319171]
921727522|[8557319173, 8557319172]
921727523|[8557319171, 8557319173]
921727524|[8557319171, 8557319169]
921727525|[8557319174, 8557319175, 8557319176, 8557319177, 8557319178, 8557319179, 8557319173]
921727526|[8557319180, 8557319181, 8557319182, 8557319183, 8557319194, 8557319192, 8557319184, 8557319185, 8557319186, 8557319187, 8557319188, 6948124820]
921727527|[8557319188, 8557319189, 8557319190, 8557319191, 8557319196, 8557319192, 8557319193]
921727528|[8557319194, 8557319195]
925372581|[8588185143, 8588185139, 8588185138, 8588185137, 8588185136, 8588185142]
925372584|[8588185140, 8588185144]
925372585|[8588185144, 8588185143]
1022166984|[111431884, 111608023, 111362888, 111608025, 111534778]
12273740|[264379926, 264379933, 2448048335, 264379932]
12280637|[111311042, 111311044, 111311047, 111311051, 111311053, 111311055, 111311059, 111311062, 111311065, 111311068]
12280640|[111311073, 111311042]
12288309|[111373804, 7207940237, 7207940233, 111373807, 7070872740, 7070872728, 7128075018, 7070872741, 3980227364, 3980227084, 8555775749, 8555775757, 111373809, 111373811, 6951103134, 111373814, 111329744, 6951103143, 111373817, 8555827762, 111373820, 111373822, 111373828]
12291817|[111406403, 111403986, 111406406, 111341639, 111341168, 111406408, 111406412, 111406414, 111401000, 111279791, 111406418, 8556328226, 111348648]
12292123|[1112477848, 1112477878, 111261492, 111409172, 111409175, 111409177, 111409181, 111409183, 111409185, 111409189, 111409192, 111409194, 111324973, 111275500]
12295508|[111441157, 111441163, 111441166, 111441169, 111441171, 111441174, 111409413]
12297173|[111262178, 111455537, 111301045, 2448047892, 111301069, 111455539]
12298308|[111464564, 111464567, 111464571, 111464574, 111464577, 111464583, 111464589, 111409410]
12304319|[111348650, 111516555, 111262178]
12306270|[111527869, 111534761, 111403999, 111534765, 111534774, 111534778, 111279799, 111534781, 8556328220, 111348637]
12320044|[111346064, 111647910, 111643891, 111647914, 111373820]
23679535|[2482620171, 1376787945]
24369460|[111373828, 264393545, 264393546]
27442038|[301294936, 6685527698, 6236685735]
27904410|[6685527698, 6685527699, 6685527700, 6685527701, 6685527702, 6685527703, 6685527704, 6685527705, 6685527706, 6685527707, 6685527708, 6685527709, 6685527714, 6685527710, 1186737805, 6685527711, 6685467927, 6685527712, 1186738138, 6685527713, 6685467926, 1186738082, 6685527696, 6685467925, 6685527697, 1186738133, 6685527695, 1186737809, 6685527928, 6685527952, 306332597, 6685527944, 6685527922, 306330961, 6685534169, 6685534168, 6685527808, 5209315781, 6685527783, 6685527784, 5209315758, 6685527745, 6685527743, 6685527593, 5209311707, 6685534123, 5209311709, 6685534118, 5209311710, 306330662, 306330638, 6685534095, 5209311713, 6685522053, 6685522052, 6685522047, 6685522054, 6685522048, 6685522050, 6685522049, 5209311714, 6685522051, 5209311715, 6685527715, 6685522046, 6685522045, 6685522044, 6685522043, 6685522042, 6685522041, 6685522040, 6685522039, 6685522038, 6685522037, 6685522036, 6685522035, 6685522034, 6685522033]
27904422|[6685527689, 6685527690, 6685527691, 6685527692, 6685527693, 6685527694, 6685527721]
27904430|[264393623, 1186737911, 306331471, 306331472, 306331473, 306331474, 6688266174, 595706653, 6688266175, 6688266176, 6688266177, 306331475]
27904472|[306332751, 306332752, 6685549107, 6685549106, 306332753, 6685549105, 6685549104, 6685549103, 6685549102, 6685549101, 6685549100, 8691778195, 6685549099, 8691778196, 6685549098, 8691778197, 6685549097, 8691778198, 6685549096, 8691778199, 6685549095, 6685505549, 6685505548, 6685505547, 6685505550, 5209315761, 6685467924, 306332759, 6685467922, 6685467923, 6685467921, 6685467920, 5209315757, 5209315765, 5209315766, 6685505527, 6685505528, 6685505529, 6685505530, 306332745, 1053033113, 306332746, 6685505544, 6685505545, 5209315768, 5209315767, 306332747, 6685505546, 6685549119, 6685549120, 6685549121, 6685549124, 6685549111, 306332749, 6685549110, 6685549109, 6685549108, 306332751]
28221473|[2482620171, 8691778210, 7137912687]
33774215|[111535705, 264379831, 6230870390, 264379926]
33800796|[387133211, 8433351939, 264393483, 8433351938, 8433351937, 264393484, 264393485, 264393486, 264393487, 264393381, 264393382, 264393383]
46614137|[595706667, 595706669, 6688266183, 595706672, 6688266182, 595706674, 595706677, 6688266181, 6688266180, 595706679, 6688266179, 595706686, 595706689, 6688266178, 595706692, 306331475]
46614138|[264379840, 9083287789, 8537915663, 1376787947]
48658996|[306331169, 306331496, 993208977, 111479629, 111479625, 1228459961, 111479621, 993209389, 595706667]
85621139|[1376787943, 1376787946, 1376787941, 1376787948, 1376787942, 993209182]
85621165|[993209500, 306331834, 6685467909, 6685467910, 306331835, 6688277955, 306331836, 6688277952, 6688277954, 6688277953, 306331838, 6688278480, 306331839, 6688277958, 6688277956, 6685591323, 6688277957, 6688277959, 6685591322, 306331840]
85621184|[993209693, 6688277889, 6688277887, 993209695, 6688277888, 993209696, 6688277886, 993209700, 1062916153, 6688277885, 6688277884, 306331477]
85621189|[1376787945, 1376787947]
86576858|[264379833, 8433351935, 8433351927, 8433351934, 264379834, 264379835, 8433351929, 264379836, 8433351928, 264379837, 264379838, 264379840]
86576859|[264393629, 264393631, 387133211]
86576860|[264379932, 1186738010, 1186737982, 1186738002, 1186738066, 1186737987, 2448048332, 1186738051, 2448048330, 1186738008]
86576863|[264380217, 264380218, 264380305, 264380306, 264380307, 264380308, 264380309, 111535667, 111535669, 111535671, 111535673, 111535675, 111535678, 111535689, 111535692, 111535705]
90746345|[5209315774, 6685536753, 6685536754, 6685536755, 6685536756, 6685536757, 6685536758, 6685536739, 6685591294, 6685536745, 6685536759, 6685536760, 6685536761, 6685536762, 6685536763, 6685536764, 6685536765, 6685536766, 6685536767, 6685536768, 6685536769, 6685536770, 6685536771, 6685536772, 6685591288, 6685591291, 6685536773, 6685536774, 6685536775, 6685536776, 6685536777, 6685536778, 6685536779, 6685536780, 1053033113, 6685505538, 6685505543, 6685505537, 1053033160, 6685505539, 6685505542, 6685505540, 6685505541, 1053033056, 1053033464, 6685505531, 6685505532, 6685505533, 1053033220, 6685505534, 1053033434, 6685505535, 1053033185, 6685505536, 1053033212, 6685624802, 6685624801, 6685624800, 1053033599, 6685624791, 1053033589, 6685624790, 6685624806, 6685624789, 6685624807, 6685624803, 6685624805, 6685624804, 1053033245, 6951103145, 1053033587, 6685624809, 6685624787, 6685624808, 6685624788, 1053033628, 6685624786, 6685624785, 1053033497, 6685594082, 6685594083, 6685594084, 6951103140, 8038666341, 1053033055, 6685594081, 6685594080, 1053033036, 6685594079, 6685594078, 1053033420, 6685626849, 1053033715, 1053033157, 6685570651, 1053033674, 6685570652, 1053033427, 5209315753, 7085478154, 5209315752, 6685594066, 1053033560, 6685594067, 5209315751, 5209315750, 1053033528, 6685594069, 6685594068, 1053033729, 6685594070, 6685594071, 1053033186, 6685594072, 6685594074, 6685594073, 1053033305, 6685594061, 6685594062, 6685594065, 6685594064, 6685594060, 6685594063, 1053033505, 6685594059, 1053033640, 6685594058, 5209315749, 1053033328, 5209315748, 6685594057, 6685594055, 1053033040, 6685594054, 6685594056, 1053033773, 1053033602, 1062916260, 1053033531]
90746355|[306331628, 6688277970, 6685591324, 306331629, 306331409]
91365843|[111455539, 111455543, 1248743820, 4248144003, 4248144007, 4248144023]
102748338|[1186737801, 595706672, 306331471, 1053033184, 1053033502, 6685624795, 6685624797, 6685624796, 6685624799, 6685624798, 1053033295, 6685624793, 6685624794, 6685624792, 1053033446, 6685624817, 1053033297, 6685624815, 6685624816, 6685624814, 1053033166, 6685624810, 6685624811, 6685624812, 6685624813, 6685624824, 6685624819, 6685624818, 6688136623, 6685624820, 6688136625, 6685624822, 6685624821, 6685624823, 6688136626, 1053033606, 1053033601, 1053033441, 6688136635, 6688136674, 1053033204, 6688136672, 6688136636, 1053033711, 6688136637, 6688136642, 6688136641, 6688136640, 6688136639, 6688136638, 6688136653, 6688136633, 6685626797, 6685626798, 6685626799, 6688136632, 6688136631, 6688136630, 1053033358, 6685626800, 6685626801, 1053033403, 6685626802, 6685626803, 1053033303, 6685626804, 6685626806, 6685626805, 1053033564, 6685626807, 1053033666, 1053033084, 6685594076, 6685594077, 6685594075, 1053033595, 1053033180, 1053033266, 1053033150, 1062916317, 1186738097, 1186737842, 5209315747, 5209315746, 5209315745, 1062916295, 6688136574, 6688136575, 1062916395, 1062916246, 1062916301, 1186737973, 1062916137, 6685610573, 1062916351, 1062916387, 1062916299, 1053033062, 6685610606, 6685610605, 1053033559, 6685610604, 6685610603, 6685610602, 1053033547, 6685610600, 6685610601, 1053033292, 6685610572, 1053033608, 1053033692, 1053033209, 1053033127, 1053033101, 6685542249, 1186737986, 8495318199, 1053033310, 1053033491, 1053033353, 1186738122, 6685542224, 5209315725, 306332118, 5209315728, 5209311720, 306332119, 306332120, 6688175506, 6688175504, 6688175505, 6688175503, 306332121, 6688175502, 306332122, 1186738025, 1053033107, 1053033442, 1186738136, 1186738139, 1186738116, 1186737872, 1186737929, 1186737801]
113513082|[264379829, 264393623]
120059392|[1347087000, 1347087014, 1347086938, 111359263, 111641985, 111629934, 6063307578, 1347086959, 1347086957, 1347087013, 111318201, 8555830685, 8555830690, 7271446706, 7497161373, 7155721764, 6968590257, 6968590241, 8555830675, 8555830684, 111515126, 111409386, 111515133, 111515135, 111515138, 111515141, 7424200736, 111388920, 7518463156, 7424200743, 7518463155, 7604608620, 1107008914, 1104213131, 1347086898, 7378422510, 111301091, 1347087010, 1112477872, 111306547, 111545106, 6013802923, 1099021218, 1347087023, 111269048, 1228459825, 1347086978, 1347087038, 7019409240, 7019409264, 111262173, 1347086966, 1347086961, 1347086963, 1347087033, 1347086958, 1347087006, 8556068526, 111348617, 111348612, 1347086965, 1347086998, 1347087024, 1347087000]
123464952|[8433351918, 7137912696, 7137912688]
138100330|[264379840, 9083287788, 9083287787, 264379842, 264379843, 9083287786, 9083287785, 993209718]
139644863|[4248144023, 111455546, 1060755804, 1060755773, 111455549, 1060755836, 4248144002, 993209724, 111455553]
161931379|[993209182, 264393624, 264393625, 8433351932, 264393626, 8433351931, 264393627, 8433351930, 264393628, 8433351933, 8433351936, 264393629]
236835394|[111373828, 1248744076, 1248743813, 8433351920]
236835400|[2448048151, 2448048300, 2448048304, 2448048317, 2448048322, 2448048311, 2448048314, 2448048316, 2448048320, 2448048306, 2448048309, 2448048249, 2448048252, 2448048235, 2448048273, 2448048256, 2448048298, 2448048215, 2448048162, 2448048118, 2448048043, 2448048025, 2448048027, 2448048121, 2448048132, 2448048090, 2448048096, 2448048137, 2448048144, 2448048057, 2448048062, 2448047957, 2448047954, 2448047932, 2448047923, 2448047947, 2448047942, 2448047935, 2448047930, 2448047966, 2448047963, 2448047992, 2448047987, 2448048032, 2448047974, 2448048011, 2448047971, 2448048016, 2448048050, 2448048114, 2448048206, 2448048231, 2448048228, 2448048107, 2448048099, 2448048140, 2448048129, 2448048111, 2448048103, 2448048158, 2448048151]
236835413|[2448048337, 8433351917]
236835441|[2448048173, 2448048292, 2448048202, 2448048013, 2448048054, 2448048066, 2448048173]
236835445|[2448047907, 2448047926, 2448047960, 2448047976, 2448048019, 2448048040, 2448048048, 2448048045, 2448048021, 2448047979, 2448047950, 2448047911, 2448047903, 2448047888, 2448047907]
236835446|[111253461, 2448047896, 7731141186, 2448047882, 2448047885, 2448047884, 2448047887, 2448047888, 2448047891, 2448048084, 2448048170, 2448048195, 2448048219, 2448048222, 2448048238, 2448048259, 2448048266, 2448048269]
236835457|[1186738008, 264379927]
236835467|[2448047979, 2448047981, 2448047990, 2448047885]
236835468|[2448047891, 2448047889, 2448047894, 2448047892]
236835507|[2448048007, 2448047996, 2448047968, 2448047908, 2448047910, 2448047939, 2448047915, 2448047913, 2448048180, 2448048188, 2448048192, 2448048209, 2448048199, 2448048225, 2448048202, 2448048013, 2448048054, 2448048007]
236835514|[2448047918, 2448047906, 2448047902, 2448048081, 2448048077, 2448047985, 2448047990, 2448047981, 2448047884, 2448047887, 2448047888, 2448047891, 2448047889, 2448048074, 2448048125, 2448048154, 2448048213, 2448048242, 2448048245, 2448048263, 2448048296, 2448048325, 2448048327, 2448048177, 2448048185, 2448048165, 2448048147, 2448048091, 2448048070, 2448048035, 2448047900, 2448047897, 2448047899, 2448047920, 2448047918]
236835523|[2448048011, 2448048050, 2448048016, 2448047971, 2448048011]
240534094|[993209718, 1631800068, 993209724, 4248143990, 4248142271, 993209726, 4247435905, 4247435904, 4247435891, 993209392, 4247435868, 4247108799, 7755446048, 4247106048, 4247106058, 5209311700, 4247436014, 4247436018, 993209727, 4247436024, 993208978, 993208993]
240534095|[264393623, 2482620171]
240534097|[1376787945, 9083287784, 993209182]
240534098|[1376787947, 264393623]
321078623|[111269004, 111654794, 9165564165, 111269006, 111269009, 111269841, 1027147468, 9165564174, 111269011, 1452580156, 9165564175, 111269021, 111269022, 111269023, 111269025, 111269028, 111269032, 111269036, 111269039, 1347086961, 111269041, 1347086966, 111269044, 815229060, 1347086978, 1228459825, 111269048, 1347087023, 111245463, 111269049, 1228459828, 1228459612, 111269051, 1479927824, 111255454, 111269053, 111243350, 111269056, 111269060]
368794114|[111311073, 6978848701, 111348619, 111348622, 111348626, 6978848706]
425515394|[4248142273, 4248142274, 4248142275, 4248142276, 4248142279, 4248142278, 4248142273]
425515395|[4248142277, 4248142278, 4248142279, 4248142282, 4248142281, 4248142280, 4248142277]
425515396|[4248142283, 4248142284, 4248142285, 4248144000, 4248143999, 4248142286, 4248142287, 4248142283]
425515397|[4248144002, 4248142288]
425515398|[4248143989, 4248143990]
425515399|[4248143989, 4248143991, 4248143992, 4248142288, 4248143993, 4248143994, 4248143995, 4248143996, 4248143997, 4248143998, 4248143989]
425515400|[4248144001, 4248144002]
425515401|[4248144003, 4248144008]
425515402|[4248144008, 4248144004, 4248144005, 4248144006]
425515403|[4248144006, 4248144007]
425515404|[4248144008, 4248144013, 4248144009, 4248144010, 4248144011, 4248144012, 4248144018, 4248144006]
425515405|[4248144013, 4248144017, 4248144014, 4248144015, 4248144016, 4248144017]
425515406|[4248144018, 4248144022, 4248144019, 4248144020, 4248144021, 4248144022]
425515407|[4248144023, 4248144031, 4248144024, 4248144025, 4248144033]
425515408|[4248144035, 4248144032, 4248144031]
425515409|[4248144030, 4248144035]
425515410|[4248144032, 4248144033]
425515411|[4248144033, 4248144034]
425515412|[4248144033, 4248144036, 4248144026, 4248144027, 4248144028, 4248144029, 4248144030]
425515413|[4248144035, 4248144036]
425515414|[4248144037, 4248144038, 4248144039, 4248144048, 4248144047, 4248144046, 4248144045, 4248144044, 4248144040, 4248144041, 4248144042, 4248144043, 4248144037]
425515417|[4248144049, 4248144050, 4248144051, 4248144052, 4248144053, 4248144054, 4248144055, 4248144056, 4248144049]
538108371|[6685527913, 6685527929, 6685527930, 6685527931, 6685527932, 6685527933, 6685527934, 6685527935, 6685527936, 6685527937]
665663815|[264379926, 264379832, 264379833]
666149218|[301294936, 6236685734]
666149219|[6236685735, 6685527689, 6685527682, 6685527654, 6685527681, 6685527674, 6685527647, 6685527626, 6685527627, 6685527609, 6685527620, 6685527595, 6685527594, 6685534147, 6685534096, 6685522055, 6236685732]
671005494|[111311025, 111311027, 111311029, 111311030, 111311032, 111311035, 111311038, 111311042]
671005495|[1112477848, 1112477877, 1112477849, 111441157, 111464564, 111311025, 111350522, 111311068]
671005504|[306331475, 6688266173, 306331476, 6688266172, 6688277883, 1062916258, 306331477]
671005505|[993209693, 306331411, 306331412, 1062916209, 6685579414, 306331413, 306331414, 1186738035, 2482620171]
672127456|[595706667, 111455553, 264379829]
711126702|[6685467886, 6685465850, 6685465851, 6685465852, 6685465853, 6685465854, 6685465855, 6685465856, 6685465857, 6685465858, 6685465859, 6685465860, 6685465861, 6685465862, 6685465863, 6685465864, 6685465868, 6685465865, 6685465869, 6685465866, 6685465867, 6685465870, 6685465871, 6685465872, 6685465873, 6685465880, 6685465877, 6685465878, 6685465881, 6685465876, 6685465879, 6685465875, 6685465882, 6685465874, 6685467888, 6685467885, 6685467887, 6685465884, 6685465883, 6685467886]
711126704|[6685467983, 6685467984, 6685467985, 6685467986, 6685467987, 6685467988, 6685467989, 6685467990, 6685467991, 6685467992, 6685467993, 6685467994, 6685467995, 6685467996, 6685467997, 6685467998, 6685467999, 6685468000, 6685468001, 6685468002, 6685468003, 6685468004, 6685468005, 6685468006, 6685468007, 6685468008, 6685468009, 6685468010, 6685468011, 6685468012, 6685468014, 6685468013, 6685468015, 6685468016, 6685468017, 6685468018, 6685468019, 6685468020, 6685468021, 6685468022, 6685468023, 6685468024, 6685468025, 6685468026, 6685468027, 6685468028, 6685468029, 6685468030, 6685468031, 6685468032, 6685468033, 6685468034, 6685468035, 6685468036, 6685468037, 6685468038, 6685468039, 6685468040, 6685468041, 6685468042, 6685468043, 6685468044, 6685468045, 6685468046, 6685468047, 6685468048, 6685468049, 6685468050, 6685468051, 6685468056, 6685468054, 6685468053, 6685468055, 6685468052, 6685468057, 6685468058, 6685468059, 6685468060, 6685468061, 6685468062, 6685468063, 6685468064, 6685468065, 6685468066, 6685468067, 6685468068, 6685468069, 6685468070, 6685468075, 6685468073, 6685468072, 6685468074, 6685468071, 6685468076, 6685468077, 6685468078, 6685468079, 6685468080, 6685468098, 6685468095, 6685468097, 6685468094, 6685468093, 6685468096, 6685468092, 6685468091, 6685468090, 6685468089, 6685468088, 6685468087, 6685468086, 6685468085, 6685468084, 6685468083, 6685468082, 6685468081, 6685468103, 6685468102, 6685468101, 6685468100, 6685468099, 6685468107, 6685468108, 6685468109, 6685468110, 6685468114, 6685468111, 6685468112, 6685468113, 6685468115, 6685468116, 6685468117, 6685468118, 6685468119, 6685468120, 6685468121, 6685468122, 6685468105, 6685468106, 6685468104, 6685468123, 6685468124, 6685468125, 6685468126, 6685468127, 6685468128, 6685468129, 6685468130, 6685468131, 6685468132, 6685468133, 6685468134, 6685468135, 6685468136, 6685467982, 6685467981, 6685467980, 6685467979, 6685467978, 6685467977, 6685467976, 6685467975, 6685467974, 6685467973, 6685467972, 6685467971, 6685467970, 6685467969, 6685467968, 6685467967, 6685467964, 6685467963, 6685467966, 6685467962, 6685467961, 6685467965, 6685467960, 6685467957, 6685467959, 6685467958, 6685579413, 6685467956, 6685467929, 6685467930, 6685467928, 6685467955, 6685467954, 6685467953, 6685467952, 6685467951, 6685467950, 6685467949, 6685467948, 6685467947, 6685467946, 6685467945, 6685467944, 6685467943, 6685467942, 6685467941, 6685467940, 6685467939, 6685467938, 6685467937, 6685467936, 6685467935, 6685467934, 6685467933, 6685467932, 6685467931, 6685467983]
711129863|[6685527937, 6685527921, 6685527920, 6685527923, 6685527919, 6685527918, 6685527917, 6685527922]
711129864|[6685527928, 6685527925, 6685527914, 6685527927, 6685527916, 6685527924, 6685527915, 6685527926]
711133445|[6685549124, 6685549121, 6685549120, 6685549119, 6685505546, 6685549118, 6685549117, 6685549123, 6685549116, 6685549115, 6685549114, 6685549113, 6685549112, 6685549122, 6685549092, 6685549091, 6685505552, 6685549090, 6685549089, 6685549088, 6685549087, 6685549086, 8691778187, 6685549085, 6685505584, 6685505583, 6685505582, 6685505581, 6685505580, 8691778188, 6685505579, 6685505573, 6685505575, 6685505574, 6685505576, 8691778191, 8691778204, 6685505577, 8691778203, 6685505578, 8691778202, 6685549093, 6685536743, 8691778201, 6685549094, 8691778200, 6685549095, 8691778199, 6685549096, 8691778198, 6685549097, 8691778197, 6685549098, 8691778196, 6685549099, 8691778195, 6685549100, 6685549101, 6685549102, 6685549103, 6685549104, 6685549105, 306332753, 6685549106, 6685549107, 306332752, 306332751, 6685549108, 6685549109, 6685549110, 306332749, 6685549111, 6685549124]
711137792|[6685591288, 6685591287]
711137793|[6685591291, 6685591290, 6685591289]
711339811|[6685527937, 6685527926, 6685527952, 6685527938, 6685527951, 6685527950, 6685527943]
711353483|[6688136608, 6688136607, 6688136606, 6688136605, 6688136608]
711353484|[6688136612, 6688136611, 6688136610, 6688136609, 6688136612]
711353490|[6685505552, 6685505553, 6685505554, 6685505551, 6685505555, 6685505556, 6685505557, 6685505558, 6685505559, 6685505560, 6685505561, 6685505562, 6685505563, 6685505564, 6685505565, 6685505566, 306332461, 1053033760, 1053033600, 6685505572, 6685505571, 1053033423, 6685505570, 6685505569, 1053033256, 6685505568, 1053033526, 6685505567, 1053033184, 1053033502, 6685624795, 6685624797, 6685624796, 6685624799, 6685624798, 1053033295, 6685624793, 6685624794, 6685624792, 1053033446, 6685624817, 1053033297, 6685624815, 6685624816, 6685624814, 1053033166, 6685624810, 6685624811, 6685624812, 6685624813, 6685624824, 6685624819, 6685624818, 6688136623, 6685624820, 6688136625, 6685624822, 6685624821, 6685624823, 6688136626, 1053033606, 1053033601, 1053033441, 6688136635, 6688136674, 1053033204, 6688136672, 6688136636, 1053033711, 6688136637, 6688136642]
711358986|[6688175582, 6688175581, 6688175580, 6688175579]
711370564|[6688277850, 6688277862]
711370565|[6688277831, 6688277830]
711370566|[6688277833, 6688277832]
711370567|[6688277835, 6688277834]
711370568|[6688277837, 6688277836]
711370569|[6688277839, 6688277838]
711370573|[6688277867, 6688276676, 6688278477, 6688277829, 6688277845, 6688277846, 6688277847, 6688277843, 6688277842, 6688277848, 6688277838, 6688277836, 6688277834, 6688277832, 6688277830, 6688277865, 6688277863, 6688277862, 6688277861, 6688277860, 6688277859, 6688277858, 6688277857, 6688277864, 6688277856, 6688277855, 6688277854, 6688277853, 6688277852, 6688277851, 6688277850, 6688277849, 6688277866]
711370574|[6688277867, 6688277844, 6688277841, 6688277840, 6688277839, 6688277837, 6688277835, 6688277833, 6688277831, 6688277866]
711370576|[6688277949, 6688277890, 6688277891, 6688277892, 6688277893, 6688277894, 6688277895, 6688277875, 6688277872, 6688277873, 6688277874, 6688277871, 6688277896, 6688277897, 6688277898, 6688277899, 6688277900, 6688277901, 6688277902, 6688277903, 6688277904, 6688277905, 6688277906, 6688277907, 6688277908, 6688277909, 6688277910, 6688277911, 6688277912, 6688277913, 6688277914, 6688277915, 6688277916, 6688277917, 6688277918, 6688277919, 6688277920, 6688277921, 6688277922, 6688277923, 6688277924, 6688277925, 6688277926, 6688277927, 6688277928, 6688277929, 6688277930, 6688277931, 6688277932, 6688277933, 6688277951, 6688277948, 6688277947, 6688277946, 6688277945, 6688277944, 6688277943, 6688277942, 6688277950, 6688277941, 6688277940, 6688277939, 6688277938, 6688277937, 6688277936, 6688277935, 6688277934, 6688277949]
711370577|[6688277848, 1062916305, 1062916149, 306331840]
711370581|[306331405, 306331840, 306331409, 306331410, 6685591289, 993209693]
712080040|[5209315759, 6685527942, 6685527941, 6685527940, 6685527949, 6685527939, 6685527938]
742156398|[111403994, 111479589, 111341632, 111442566, 7138643309, 111479593, 111341178, 111262097, 7138643318, 111479597, 7138643327, 111479599, 111452718, 111479603, 111401010, 7138643337, 7138643338, 111479610, 111479614, 8433326516]
742479906|[6951103145, 6951103146, 6951103147, 6951103148, 6951103149, 6951103150, 6951103147]
742479907|[111373817, 6951103151, 6951103147]
744336696|[4248144034, 6966447841, 6966447867, 6966447839, 6966447852, 6966447840]
744336697|[6966447841, 8556340290, 6966447842]
744336698|[6966447843, 8556340286, 6966447842, 6966447856, 6966447844, 6966447845, 6966447846, 6966447847, 6966447848, 6966447849, 6966447850, 6966447851]
744336699|[6966447852, 6966447853, 6966447854, 6966447855, 6966447856]
744336700|[6966447840, 6966447857, 6966447858, 6966447859, 6966447860, 6966447861, 6966447862, 6966447863, 6966447864, 6966447865, 6966447866, 6966447867]
744336701|[4248144034, 111455549]
745565285|[6978848706, 6978848707, 6978848705, 6978848704, 6978848703, 6978848702, 6978848693, 6978848694, 6978848695, 6978848696, 6978848697, 6978848708, 6978848698, 6978848699]
745565288|[6978848707, 6978848709, 6978848716, 6978848708]
745565289|[6978848709, 6978848710, 6978848711, 6978848712, 6978848713]
745565290|[6978848713, 6978848714]
747507846|[6978848706, 111269036, 111348632, 111348635, 111348637, 7082119283, 111348639, 8556328230, 111348642, 111348646, 8556328228, 111348648, 111348650, 111253461, 264379927, 2448048337]
758044746|[7079263228, 466988352, 111332880, 1296733301, 111268710, 111408319, 111346072, 111408321, 8555827751, 8555827758, 8555827755, 111373817]
758340937|[7082119283, 7082119284, 7082133585, 7082133586, 7082133587, 7082133588, 7082133589, 7082133590, 7082133591, 7082133592, 7082133593, 7082133594, 7082133595, 7082133596, 7082133597]
758340938|[7082133597, 7082133598, 7082133599, 7082133600, 7082133585]
764039639|[7137912687, 8691778214]
828133442|[7731141186, 7731141187]
894629404|[8315608664, 8315608665]
894629405|[8315608666, 8315608667]
908238972|[8433326516, 111262151]
908238973|[8433351917, 111262151]
908238974|[111262151, 1376787944, 8433351918]
908238975|[8433351919, 111262151]
908238976|[8433351920, 111262151]
908238977|[8433351921, 8433351922, 8433351923, 8433351924, 8433351925, 8433351926, 8433351921]
919263260|[1376787947, 993209718]
921562192|[8555827755, 8555827756, 8555827757, 8555827758]
921562193|[8555827756, 8555827759, 8555827760, 8555827761, 8555827762]
921562194|[8555827763, 8555827761]
