"timestamp","system_time","lat","lon","speed","bearing","provider"
"1525378398000","1525378397535","42.90996193","-78.7667539","23.25","181.6","gps"
"1525378399000","1525378398536","42.90976147","-78.76678078","22.5","181.9","gps"
"1525378400000","1525378399538","42.9095586","-78.76678916","22.25","181.7","gps"
"1525378401000","1525378400536","42.9093528","-78.76680308","22.0","182.0","gps"
"1525378402000","1525378401539","42.90916172","-78.76681534","21.75","184.0","gps"
"1525378403000","1525378402535","42.9089669","-78.76683379","21.75","184.0","gps"
"1525378404000","1525378403537","42.90881075","-78.76681883","21.0","182.7","gps"
"1525378405000","1525378404534","42.90861782","-78.76682183","21.5","181.8","gps"
"1525378406000","1525378405537","42.90842646","-78.76683122","21.75","181.7","gps"
"1525378407000","1525378406539","42.90823043","-78.76684588","22.0","182.0","gps"
"1525378408000","1525378407539","42.90802841","-78.76685034","22.0","181.7","gps"
"1525378409000","1525378408541","42.90782359","-78.76686243","21.75","181.6","gps"
"1525378410000","1525378409539","42.90763523","-78.76686808","21.75","181.8","gps"
"1525378411000","1525378410536","42.90743585","-78.7668852","21.5","182.3","gps"
"1525378412000","1525378411538","42.9072378","-78.76687962","21.5","182.3","gps"
"1525378413000","1525378412536","42.90704746","-78.76689083","21.5","181.9","gps"
"1525378414000","1525378413536","42.90686305","-78.7668987","21.5","182.2","gps"
"1525378415000","1525378414545","42.90666909","-78.76690602","21.25","181.9","gps"
"1525378416000","1525378415536","42.90647893","-78.7669052","21.0","181.7","gps"
"1525378417000","1525378416537","42.90628497","-78.76690968","21.0","181.8","gps"
"1525378418000","1525378417538","42.90609697","-78.76691778","21.0","181.8","gps"
"1525378419000","1525378418539","42.90589813","-78.76692843","21.75","181.9","gps"
"1525378420000","1525378419536","42.90568707","-78.76695442","23.0","182.7","gps"
"1525378421000","1525378420535","42.90548256","-78.76696766","23.0","182.7","gps"
"1525378422000","1525378421546","42.90526071","-78.7669898","24.25","183.9","gps"
"1525378423000","1525378422535","42.90502584","-78.76700697","24.75","183.3","gps"
"1525378424000","1525378423535","42.90480577","-78.76702408","24.75","183.3","gps"
"1525378425000","1525378424535","42.90459036","-78.76704691","24.75","182.7","gps"
"1525378426000","1525378425535","42.90437354","-78.76705785","24.75","182.3","gps"
"1525378427000","1525378426537","42.90415113","-78.76706449","24.75","182.5","gps"
"1525378428000","1525378427538","42.90392399","-78.76707779","24.75","182.5","gps"
"1525378429000","1525378428539","42.90370227","-78.76708237","24.0","181.8","gps"
"1525378430000","1525378429536","42.90349698","-78.76709668","23.0","180.9","gps"
"1525378431000","1525378430534","42.90329057","-78.76710116","23.0","180.9","gps"
"1525378432000","1525378431535","42.90310474","-78.76710389","21.5","182.0","gps"
"1525378433000","1525378432535","42.90291309","-78.76711074","21.25","182.0","gps"
"1525378434000","1525378433537","42.90273032","-78.76712576","20.75","183.2","gps"
"1525378435000","1525378434538","42.90254499","-78.76713984","20.75","183.2","gps"
"1525378436000","1525378435535","42.90234672","-78.76715045","21.25","182.6","gps"
"1525378437000","1525378436536","42.90220012","-78.76715058","20.25","182.0","gps"
"1525378438000","1525378437536","42.90200465","-78.76716762","20.75","182.4","gps"
"1525378439000","1525378438536","42.90181004","-78.76717425","21.5","181.9","gps"
"1525378440000","1525378439534","42.90161827","-78.76718273","21.5","181.9","gps"
"1525378441000","1525378440536","42.90138466","-78.76719176","22.75","181.8","gps"
"1525378442000","1525378441548","42.90118632","-78.7672062","23.0","181.8","gps"
"1525378443000","1525378442536","42.90096673","-78.7672305","23.25","183.2","gps"
"1525378444000","1525378443534","42.90075343","-78.76724685","23.25","183.2","gps"
"1525378445000","1525378444535","42.90055169","-78.7672456","22.5","181.5","gps"
"1525378446000","1525378445536","42.90034292","-78.76725091","22.75","181.4","gps"
"1525378447000","1525378446540","42.90014095","-78.76725776","22.75","181.4","gps"
"1525378448000","1525378447535","42.89994962","-78.76726722","23.0","182.4","gps"
"1525378449000","1525378448538","42.89973665","-78.76727918","23.0","182.4","gps"
"1525378450000","1525378449535","42.89951696","-78.76728915","23.5","182.1","gps"
"1525378451000","1525378450541","42.89930581","-78.76729686","23.75","181.8","gps"
"1525378452000","1525378451535","42.89908691","-78.76730625","23.75","181.8","gps"
"1525378453000","1525378452535","42.89887237","-78.76731822","23.75","181.9","gps"
"1525378454000","1525378453535","42.89865934","-78.76732784","23.75","181.9","gps"
"1525378455000","1525378454539","42.89844034","-78.76735572","24.0","181.3","gps"
"1525378456000","1525378455536","42.89824576","-78.76733679","24.25","181.8","gps"
"1525378457000","1525378456539","42.89800883","-78.76734702","25.0","181.3","gps"
"1525378458000","1525378457535","42.89777867","-78.76735595","25.25","181.7","gps"
"1525378459000","1525378458536","42.89756089","-78.76734269","25.0","182.0","gps"
"1525378460000","1525378459536","42.89732724","-78.76735037","24.75","181.9","gps"
"1525378461000","1525378460537","42.89710693","-78.7673603","24.75","181.9","gps"
"1525378462000","1525378461538","42.89689702","-78.7673906","23.25","181.9","gps"
"1525378463000","1525378462535","42.89669468","-78.7674021","22.5","181.7","gps"
"1525378464000","1525378463538","42.89649322","-78.7674029","22.0","181.7","gps"
"1525378465000","1525378464536","42.89629169","-78.76740533","21.5","181.5","gps"
"1525378466000","1525378465538","42.89611027","-78.76742119","21.0","181.5","gps"
"1525378467000","1525378466537","42.89592096","-78.76743753","20.5","181.7","gps"
"1525378468000","1525378467536","42.89573387","-78.76743345","20.0","181.5","gps"
"1525378469000","1525378468536","42.89555376","-78.76744361","20.0","182.1","gps"
"1525378470000","1525378469536","42.8953875","-78.76742719","19.0","181.1","gps"
"1525378471000","1525378470536","42.895221","-78.76743033","18.75","181.8","gps"
"1525378472000","1525378471537","42.89506385","-78.76743525","18.5","181.9","gps"
"1525378473000","1525378472536","42.89489445","-78.76743985","18.0","181.9","gps"
"1525378474000","1525378473535","42.89473668","-78.76744633","17.75","181.9","gps"
"1525378475000","1525378474538","42.89458767","-78.76745348","17.75","182.0","gps"
"1525378476000","1525378475536","42.89441962","-78.76746703","18.0","182.2","gps"
"1525378477000","1525378476535","42.89425369","-78.76748185","18.5","182.0","gps"
"1525378478000","1525378477536","42.89408359","-78.76748717","19.0","181.9","gps"
"1525378479000","1525378478540","42.8939173","-78.7674958","19.25","181.8","gps"
"1525378480000","1525378479536","42.89374462","-78.76750226","19.5","181.9","gps"
"1525378481000","1525378480537","42.89356036","-78.76750617","19.5","182.1","gps"
"1525378482000","1525378481538","42.89337983","-78.76751456","19.75","181.7","gps"
"1525378483000","1525378482535","42.89320538","-78.76752052","20.0","181.7","gps"
"1525378484000","1525378483535","42.89302548","-78.76752898","20.0","181.8","gps"
"1525378485000","1525378484535","42.89284451","-78.76753998","20.25","181.9","gps"
"1525378486000","1525378485541","42.89265848","-78.76754934","20.5","181.8","gps"
"1525378487000","1525378486536","42.89247411","-78.76756139","20.75","181.6","gps"
"1525378488000","1525378487536","42.89228342","-78.76757261","21.0","181.7","gps"
"1525378489000","1525378488534","42.89208725","-78.76758513","21.25","181.7","gps"
"1525378490000","1525378489546","42.89189393","-78.76759038","21.75","181.8","gps"
"1525378491000","1525378490537","42.89169571","-78.76759751","22.75","182.1","gps"
"1525378492000","1525378491536","42.89148421","-78.7676034","23.75","182.4","gps"
"1525378493000","1525378492536","42.89125988","-78.76761121","24.25","181.9","gps"
"1525378494000","1525378493539","42.89105774","-78.76761708","24.5","181.7","gps"
"1525378495000","1525378494539","42.89083913","-78.76762577","24.5","181.7","gps"
"1525378496000","1525378495536","42.89060669","-78.76763414","24.75","181.9","gps"
"1525378497000","1525378496534","42.89038455","-78.76764572","24.75","181.8","gps"
"1525378498000","1525378497535","42.89016324","-78.76765496","24.75","181.8","gps"
"1525378499000","1525378498538","42.88994329","-78.76767538","24.5","182.8","gps"
"1525378500000","1525378499537","42.88971352","-78.76769421","24.5","183.5","gps"
"1525378501000","1525378500536","42.88949395","-78.76771325","24.25","183.8","gps"
"1525378502000","1525378501540","42.88927931","-78.76773457","24.0","183.7","gps"
"1525378503000","1525378502535","42.88906114","-78.76775278","24.25","183.3","gps"
"1525378504000","1525378503536","42.88884579","-78.7677696","24.25","183.3","gps"
"1525378505000","1525378504534","42.88862623","-78.76779225","24.25","182.2","gps"
"1525378506000","1525378505535","42.88841555","-78.76780745","23.75","182.1","gps"
"1525378507000","1525378506536","42.88820471","-78.76781402","23.25","182.2","gps"
"1525378508000","1525378507540","42.8879982","-78.76782513","22.75","182.2","gps"
"1525378509000","1525378508541","42.88780171","-78.76783001","21.75","182.6","gps"
"1525378510000","1525378509535","42.88760666","-78.76784183","21.75","182.6","gps"
"1525378511000","1525378510537","42.88743812","-78.76788371","20.0","185.4","gps"
"1525378512000","1525378511535","42.88725647","-78.76791427","19.75","187.4","gps"
"1525378513000","1525378512536","42.88708107","-78.76795761","19.25","189.2","gps"
"1525378514000","1525378513538","42.8869165","-78.76799962","19.0","190.8","gps"
"1525378515000","1525378514542","42.88675409","-78.7680421","18.75","193.1","gps"
"1525378516000","1525378515536","42.88658645","-78.7680931","18.5","195.3","gps"
"1525378517000","1525378516535","42.88643264","-78.76815113","18.5","197.5","gps"
"1525378518000","1525378517537","42.8862777","-78.76822019","18.25","197.9","gps"
"1525378519000","1525378518536","42.88612958","-78.76829183","17.5","197.2","gps"
"1525378520000","1525378519534","42.88598563","-78.76836842","16.5","196.3","gps"
"1525378521000","1525378520535","42.88583996","-78.76842642","16.5","196.3","gps"
"1525378522000","1525378521537","42.88572167","-78.76847252","14.5","194.6","gps"
"1525378523000","1525378522534","42.88559991","-78.76851016","13.25","194.7","gps"
"1525378524000","1525378523535","42.8854922","-78.76855516","12.25","196.5","gps"
"1525378525000","1525378524536","42.8853917","-78.76859663","11.0","196.9","gps"
"1525378526000","1525378525540","42.88530352","-78.76863145","9.75","197.6","gps"
"1525378527000","1525378526535","42.8852307","-78.76865278","8.75","196.9","gps"
"1525378528000","1525378527537","42.88516411","-78.76867095","8.0","197.6","gps"
"1525378529000","1525378528538","42.88511866","-78.7687069","6.5","196.4","gps"
"1525378530000","1525378529536","42.88506051","-78.76872594","5.75","197.0","gps"
"1525378531000","1525378530537","42.88501772","-78.76874541","4.75","196.0","gps"
"1525378532000","1525378531541","42.88497498","-78.76876207","4.75","196.0","gps"
"1525378533000","1525378532537","42.88495001","-78.76876899","3.0","198.3","gps"
"1525378534000","1525378533537","42.88492528","-78.76877837","2.25","194.8","gps"
"1525378535000","1525378534541","42.8849097","-78.76878659","1.5","197.0","gps"
"1525378536000","1525378535537","42.8849001","-78.76877479","0.5","197.0","gps"
"1525378570000","1525378569586","42.88487854","-78.76878895","1.75","196.7","gps"
"1525378571000","1525378570537","42.88486329","-78.76877754","2.75","197.8","gps"
"1525378572000","1525378571534","42.88484708","-78.76878544","3.25","196.3","gps"
"1525378573000","1525378572535","42.88482091","-78.76879847","3.75","197.0","gps"
"1525378574000","1525378573538","42.88478531","-78.76881441","4.0","195.5","gps"
"1525378575000","1525378574535","42.88474469","-78.76883077","4.5","195.2","gps"
"1525378576000","1525378575536","42.88467241","-78.76885396","6.75","190.1","gps"
"1525378577000","1525378576536","42.88461199","-78.76886864","6.75","190.1","gps"
"1525378578000","1525378577535","42.88453593","-78.76888058","7.75","188.4","gps"
"1525378579000","1525378578535","42.88446346","-78.76888237","7.75","185.3","gps"
"1525378580000","1525378579539","42.88439069","-78.76889977","7.75","183.7","gps"
"1525378581000","1525378580535","42.88431826","-78.76890364","7.5","181.6","gps"
"1525378582000","1525378581538","42.88424922","-78.76890409","7.5","180.6","gps"
"1525378583000","1525378582537","42.88418312","-78.76890175","7.5","173.6","gps"
"1525378584000","1525378583535","42.8841267","-78.76887623","6.5","159.5","gps"
"1525378585000","1525378584534","42.88407702","-78.76882922","6.0","140.0","gps"
"1525378586000","1525378585535","42.88405144","-78.7687692","5.75","116.1","gps"
"1525378587000","1525378586536","42.88402878","-78.76871876","4.75","120.2","gps"
"1525378588000","1525378587535","42.8840313","-78.76862231","7.5","91.6","gps"
"1525378589000","1525378588542","42.88402366","-78.76852114","8.25","92.3","gps"
"1525378590000","1525378589534","42.88402707","-78.76841484","9.25","86.4","gps"
"1525378591000","1525378590534","42.88403213","-78.76830424","9.25","86.4","gps"
"1525378592000","1525378591537","42.88403688","-78.76817058","10.5","87.1","gps"
"1525378593000","1525378592536","42.88405157","-78.76804386","10.25","83.2","gps"
"1525378594000","1525378593537","42.88413564","-78.76789803","11.5","77.0","gps"
"1525378595000","1525378594535","42.88408627","-78.76777041","11.5","90.5","gps"
"1525378596000","1525378595534","42.88407336","-78.76762049","10.25","89.4","gps"
"1525378597000","1525378596535","42.88407935","-78.7675225","9.5","75.7","gps"
"1525378598000","1525378597535","42.8841099","-78.76743506","9.0","51.8","gps"
"1525378599000","1525378598534","42.88415838","-78.76735362","8.0","48.4","gps"
"1525378600000","1525378599535","42.88423575","-78.76732139","9.5","7.5","gps"
"1525378601000","1525378600536","42.88432224","-78.76730592","9.5","7.5","gps"
"1525378602000","1525378601545","42.88442654","-78.76730945","11.25","359.0","gps"
"1525378603000","1525378602535","42.8845668","-78.76733687","14.0","357.9","gps"
"1525378604000","1525378603536","42.8847014","-78.76734983","15.5","357.4","gps"
"1525378605000","1525378604535","42.88485866","-78.76736851","17.25","355.4","gps"
"1525378606000","1525378605534","42.88502065","-78.76737923","18.75","353.7","gps"
"1525378607000","1525378606537","42.88518604","-78.76740305","19.25","353.2","gps"
"1525378608000","1525378607534","42.88536676","-78.76743014","20.0","354.2","gps"
"1525378609000","1525378608535","42.88555887","-78.76745999","20.75","354.1","gps"
"1525378610000","1525378609535","42.88575081","-78.76747848","20.75","355.6","gps"
"1525378611000","1525378610536","42.8859374","-78.7675124","21.25","356.8","gps"
"1525378612000","1525378611537","42.8861394","-78.76753245","22.0","357.5","gps"
"1525378613000","1525378612535","42.88633696","-78.7675282","23.25","0.6","gps"
"1525378614000","1525378613537","42.88655219","-78.76753062","24.0","359.5","gps"
"1525378615000","1525378614535","42.88676254","-78.76754363","24.25","358.6","gps"
"1525378616000","1525378615535","42.88697384","-78.76754114","23.75","359.9","gps"
"1525378617000","1525378616539","42.88719538","-78.76754442","23.5","0.8","gps"
"1525378618000","1525378617535","42.88740485","-78.76753053","23.25","1.2","gps"
"1525378619000","1525378618534","42.88760136","-78.76751667","22.75","1.5","gps"
"1525378620000","1525378619538","42.88780761","-78.76751995","22.25","1.5","gps"
"1525378621000","1525378620537","42.88800526","-78.76750389","21.75","1.2","gps"
"1525378622000","1525378621536","42.88819849","-78.76748713","21.5","2.1","gps"
"1525378623000","1525378622535","42.88839658","-78.76748015","21.25","2.1","gps"
"1525378624000","1525378623536","42.88859384","-78.76745803","20.75","2.2","gps"
"1525378625000","1525378624535","42.88877544","-78.76743859","20.5","2.0","gps"
"1525378626000","1525378625535","42.88895413","-78.76744541","19.75","1.0","gps"
"1525378627000","1525378626535","42.88914786","-78.76743608","20.25","1.1","gps"
"1525378628000","1525378627534","42.88933365","-78.76745957","20.5","1.0","gps"
"1525378629000","1525378628539","42.88949462","-78.76746715","20.5","1.3","gps"
"1525378630000","1525378629541","42.88968614","-78.76744901","21.75","1.7","gps"
"1525378631000","1525378630534","42.88987463","-78.7674323","22.0","1.7","gps"
"1525378632000","1525378631543","42.8900901","-78.76740706","22.75","1.8","gps"
"1525378633000","1525378632535","42.89030604","-78.76739952","23.0","1.5","gps"
"1525378634000","1525378633534","42.89051186","-78.76738175","23.0","1.8","gps"
"1525378635000","1525378634537","42.89072059","-78.76736469","22.75","1.9","gps"
"1525378636000","1525378635534","42.89093007","-78.7673532","22.5","1.9","gps"
"1525378637000","1525378636537","42.89111219","-78.76735784","22.0","1.6","gps"
"1525378638000","1525378637534","42.89130092","-78.76737062","21.5","0.9","gps"
"1525378639000","1525378638534","42.89148449","-78.76736395","21.5","0.9","gps"
"1525378640000","1525378639534","42.89169599","-78.76734457","21.75","1.7","gps"
"1525378641000","1525378640536","42.89189748","-78.76734187","21.75","1.0","gps"
"1525378642000","1525378641537","42.89208581","-78.76732269","22.0","1.9","gps"
"1525378643000","1525378642535","42.89229358","-78.7673266","22.25","1.9","gps"
"1525378644000","1525378643536","42.892498","-78.76730854","22.75","1.9","gps"
"1525378645000","1525378644535","42.89268734","-78.76731119","22.75","1.2","gps"
"1525378646000","1525378645534","42.89289798","-78.76729851","23.0","1.4","gps"
"1525378647000","1525378646539","42.89312895","-78.7673068","23.25","1.6","gps"
"1525378648000","1525378647539","42.89334198","-78.76729087","23.25","1.7","gps"
"1525378649000","1525378648535","42.89355172","-78.76728319","23.25","1.8","gps"
"1525378650000","1525378649536","42.89375617","-78.7672715","23.0","1.9","gps"
"1525378651000","1525378650535","42.8939681","-78.76725106","23.0","2.2","gps"
"1525378652000","1525378651535","42.89419427","-78.76722556","23.25","1.9","gps"
"1525378653000","1525378652535","42.89439882","-78.76722132","24.0","1.6","gps"
"1525378654000","1525378653539","42.89460808","-78.76720913","24.5","1.7","gps"
"1525378655000","1525378654545","42.89483353","-78.7671894","24.5","1.5","gps"
"1525378656000","1525378655534","42.89505321","-78.76718132","24.5","1.5","gps"
"1525378657000","1525378656535","42.89526802","-78.76720494","24.25","1.5","gps"
"1525378658000","1525378657536","42.89547439","-78.76719405","24.25","2.1","gps"
"1525378659000","1525378658537","42.89567201","-78.76718878","24.0","2.5","gps"
"1525378660000","1525378659535","42.89589413","-78.76716902","23.75","2.0","gps"
"1525378661000","1525378660535","42.89610245","-78.76715883","23.75","2.0","gps"
"1525378662000","1525378661539","42.89632021","-78.76713855","24.0","1.9","gps"
"1525378663000","1525378662533","42.89653551","-78.7671246","24.0","1.4","gps"
"1525378664000","1525378663535","42.89675644","-78.76710849","24.25","1.9","gps"
"1525378665000","1525378664535","42.89698145","-78.7670985","24.75","1.8","gps"
"1525378666000","1525378665535","42.89719472","-78.76709486","25.25","1.6","gps"
"1525378667000","1525378666534","42.8974198","-78.76708632","25.25","1.6","gps"
"1525378668000","1525378667540","42.89767065","-78.76707191","26.0","2.0","gps"
"1525378669000","1525378668540","42.89790408","-78.76706701","26.25","1.8","gps"
"1525378670000","1525378669534","42.89814376","-78.76705452","26.25","1.8","gps"
"1525378671000","1525378670536","42.89837541","-78.76704726","26.0","2.0","gps"
"1525378672000","1525378671535","42.89861133","-78.7670517","26.0","1.9","gps"
"1525378673000","1525378672535","42.89883873","-78.7670399","25.75","2.1","gps"
"1525378674000","1525378673536","42.89906895","-78.7670265","25.5","1.9","gps"
"1525378675000","1525378674537","42.89929972","-78.7670109","25.25","2.7","gps"
"1525378676000","1525378675552","42.89953849","-78.76698629","25.25","2.4","gps"
"1525378677000","1525378676536","42.89977078","-78.76697258","25.0","2.1","gps"
"1525378678000","1525378677534","42.89999012","-78.76696114","24.75","2.0","gps"
"1525378679000","1525378678536","42.90020679","-78.76694788","24.5","2.0","gps"
"1525378680000","1525378679534","42.90043403","-78.76692654","24.75","2.1","gps"
"1525378681000","1525378680534","42.90067021","-78.76690077","24.75","2.2","gps"
"1525378682000","1525378681538","42.9008792","-78.76688161","24.5","2.0","gps"
"1525378683000","1525378682534","42.90110903","-78.76686376","24.75","1.7","gps"
"1525378684000","1525378683535","42.90133016","-78.76686164","24.75","1.2","gps"
"1525378685000","1525378684535","42.90155542","-78.76686263","24.5","1.9","gps"
"1525378686000","1525378685537","42.90175317","-78.76685555","24.25","2.3","gps"
"1525378687000","1525378686536","42.90197946","-78.76684492","24.25","1.9","gps"
"1525378688000","1525378687535","42.9021906","-78.76683679","24.0","2.1","gps"
"1525378689000","1525378688536","42.9024154","-78.76682378","24.0","2.2","gps"
"1525378690000","1525378689534","42.90262956","-78.76681265","24.0","2.2","gps"
"1525378691000","1525378690534","42.90283979","-78.76680173","24.0","2.2","gps"
"1525378692000","1525378691532","42.90306049","-78.7667995","23.75","2.1","gps"
"1525378693000","1525378692538","42.90326369","-78.76679072","23.5","1.7","gps"
"1525378694000","1525378693534","42.90347369","-78.76677138","23.0","2.3","gps"
"1525378695000","1525378694537","42.90369326","-78.76677488","23.25","2.2","gps"
"1525378696000","1525378695535","42.90389915","-78.76676995","23.25","1.9","gps"
"1525378697000","1525378696533","42.90411536","-78.76675765","22.75","1.5","gps"
"1525378698000","1525378697534","42.90432685","-78.76673939","23.0","1.6","gps"
"1525378699000","1525378698533","42.90452494","-78.76672452","22.5","0.8","gps"
"1525378700000","1525378699539","42.90471922","-78.76672085","22.75","1.5","gps"
"1525378701000","1525378700535","42.90491877","-78.76670879","22.75","1.8","gps"
"1525378702000","1525378701533","42.90512455","-78.7666906","22.5","2.4","gps"
"1525378703000","1525378702536","42.90532273","-78.76668313","22.25","1.7","gps"
"1525378704000","1525378703540","42.90552356","-78.76666241","22.5","2.4","gps"
"1525378705000","1525378704533","42.90573949","-78.76665134","22.75","1.8","gps"
"1525378706000","1525378705532","42.90594635","-78.7666384","22.75","1.9","gps"
"1525378707000","1525378706534","42.90614301","-78.76665002","22.75","1.2","gps"
"1525378708000","1525378707535","42.9063532","-78.76665123","23.0","1.5","gps"
"1525378709000","1525378708534","42.9065671","-78.76665566","23.25","1.5","gps"
"1525378710000","1525378709534","42.90677365","-78.76665892","23.5","1.3","gps"
"1525378711000","1525378710533","42.90700656","-78.76664328","24.0","1.8","gps"
"1525378712000","1525378711533","42.90721085","-78.76664291","24.0","1.7","gps"
"1525378713000","1525378712535","42.90742002","-78.7666387","23.75","1.9","gps"
"1525378714000","1525378713533","42.90763505","-78.76664552","23.5","1.5","gps"
"1525378715000","1525378714533","42.90783863","-78.76663755","23.25","1.9","gps"
"1525378716000","1525378715532","42.90804328","-78.76663997","23.25","1.8","gps"
"1525378717000","1525378716533","42.90825171","-78.76662462","23.5","2.1","gps"
"1525378718000","1525378717535","42.90847142","-78.76660167","23.75","2.3","gps"
"1525378719000","1525378718533","42.9086863","-78.76659342","23.75","2.0","gps"
"1525378720000","1525378719536","42.90889971","-78.76657431","23.75","2.0","gps"
"1525378721000","1525378720533","42.90911823","-78.76656398","24.0","2.0","gps"
"1525378722000","1525378721536","42.90933471","-78.76654502","23.25","2.2","gps"
"1525378723000","1525378722534","42.90956752","-78.76653565","23.75","1.8","gps"
"1525378724000","1525378723533","42.9097706","-78.76652342","23.0","2.0","gps"
"1525378725000","1525378724533","42.90996055","-78.76651465","22.5","2.1","gps"
"1525378726000","1525378725534","42.9101647","-78.76650554","22.5","2.2","gps"
"1525378727000","1525378726535","42.91036856","-78.76649364","22.5","2.2","gps"
"1525378728000","1525378727536","42.91057942","-78.76647554","23.0","2.3","gps"
"1525378729000","1525378728533","42.91081305","-78.76645648","23.25","2.2","gps"
"1525378730000","1525378729535","42.91102208","-78.76645564","23.25","2.0","gps"
"1525378731000","1525378730532","42.91121359","-78.76645306","23.25","1.7","gps"
"1525378732000","1525378731533","42.9114329","-78.76644098","23.5","1.8","gps"
"1525378733000","1525378732536","42.91163791","-78.76644357","23.0","1.6","gps"
"1525378734000","1525378733534","42.91183588","-78.7664345","22.5","1.7","gps"
"1525378735000","1525378734534","42.91203148","-78.76642886","22.0","1.8","gps"
"1525378736000","1525378735533","42.91222902","-78.76641674","21.75","2.1","gps"
"1525378737000","1525378736535","42.91241507","-78.76641047","21.0","2.0","gps"
"1525378738000","1525378737540","42.91260676","-78.76639785","20.75","2.0","gps"
"1525378739000","1525378738533","42.91278763","-78.76638043","20.25","2.4","gps"
"1525378740000","1525378739533","42.91295464","-78.766381","20.25","1.7","gps"
"1525378741000","1525378740534","42.91313522","-78.76637818","20.5","1.5","gps"
"1525378742000","1525378741535","42.91332961","-78.7663601","21.0","1.9","gps"
"1525378743000","1525378742535","42.91352267","-78.76635268","21.5","1.6","gps"
"1525378744000","1525378743534","42.91370081","-78.76634299","21.5","1.4","gps"
"1525378745000","1525378744533","42.91390701","-78.76633675","21.75","1.6","gps"
"1525378746000","1525378745533","42.91410232","-78.7663218","21.75","1.7","gps"
"1525378747000","1525378746534","42.91427791","-78.76631436","21.25","1.9","gps"
"1525378748000","1525378747538","42.91446194","-78.76629798","21.0","2.4","gps"
"1525378749000","1525378748532","42.91464741","-78.76628612","20.75","2.3","gps"
"1525378750000","1525378749534","42.91482198","-78.76626559","20.25","2.2","gps"
"1525378751000","1525378750533","42.9149836","-78.76627261","18.75","2.0","gps"
"1525378752000","1525378751533","42.91513871","-78.76627562","17.5","1.9","gps"
"1525378753000","1525378752534","42.91529879","-78.76626679","16.75","1.9","gps"
"1525378754000","1525378753533","42.91544467","-78.76624816","15.5","2.1","gps"
"1525378755000","1525378754534","42.91558156","-78.76624678","14.5","2.1","gps"
"1525378756000","1525378755533","42.91570724","-78.76623601","14.5","1.8","gps"
"1525378757000","1525378756533","42.91584077","-78.76622708","14.5","1.7","gps"
"1525378758000","1525378757533","42.91596765","-78.76622495","14.5","1.9","gps"
"1525378759000","1525378758537","42.91609097","-78.76621686","14.25","1.8","gps"
"1525378760000","1525378759534","42.91621813","-78.76621252","14.0","1.8","gps"
"1525378761000","1525378760534","42.91634194","-78.76621063","14.0","2.0","gps"
"1525378762000","1525378761536","42.91646652","-78.76620067","14.0","2.0","gps"
"1525378763000","1525378762533","42.91660509","-78.76620352","14.25","1.7","gps"
"1525378764000","1525378763539","42.91673867","-78.76619344","14.75","1.7","gps"
"1525378765000","1525378764533","42.91687248","-78.76618362","15.0","1.9","gps"
"1525378766000","1525378765535","42.91700817","-78.76617578","15.25","1.8","gps"
"1525378767000","1525378766533","42.91714998","-78.766168","15.5","1.7","gps"
"1525378768000","1525378767535","42.91728109","-78.76616082","15.5","1.8","gps"
"1525378769000","1525378768532","42.91742266","-78.7661473","15.75","1.9","gps"
"1525378770000","1525378769535","42.91756654","-78.76614913","16.0","1.8","gps"
"1525378771000","1525378770534","42.91771101","-78.76614076","16.25","1.9","gps"
"1525378772000","1525378771538","42.91785325","-78.76614279","16.5","2.1","gps"
"1525378773000","1525378772532","42.91799478","-78.76614265","16.5","2.2","gps"
"1525378774000","1525378773532","42.91814743","-78.76613338","16.5","2.1","gps"
"1525378775000","1525378774534","42.91829671","-78.76613032","16.25","2.0","gps"
"1525378776000","1525378775532","42.91843976","-78.76612921","16.25","2.0","gps"
"1525378777000","1525378776533","42.91859151","-78.76611457","16.25","1.8","gps"
"1525378778000","1525378777535","42.91873846","-78.76610146","16.25","1.6","gps"
"1525378779000","1525378778533","42.91888205","-78.76609837","15.5","2.0","gps"
"1525378780000","1525378779534","42.91901576","-78.76609487","15.5","359.9","gps"
"1525378781000","1525378780532","42.9191611","-78.76609082","15.75","1.0","gps"
"1525378782000","1525378781550","42.91929966","-78.76609874","15.75","0.5","gps"
"1525378783000","1525378782533","42.91944097","-78.7660931","15.5","0.3","gps"
"1525378784000","1525378783532","42.91956787","-78.76609902","14.5","0.2","gps"
"1525378785000","1525378784534","42.91969924","-78.76610626","14.0","359.7","gps"
"1525378786000","1525378785534","42.9198162","-78.76611027","13.75","359.3","gps"
"1525378787000","1525378786537","42.91993102","-78.76611191","12.75","0.9","gps"
"1525378788000","1525378787536","42.92005614","-78.76611768","13.0","0.2","gps"
"1525378789000","1525378788532","42.92017661","-78.76611818","13.0","359.5","gps"
"1525378790000","1525378789534","42.92030822","-78.76612165","13.25","359.3","gps"
"1525378791000","1525378790534","42.92043338","-78.76611764","13.5","359.8","gps"
"1525378792000","1525378791534","42.92055891","-78.76611835","13.5","359.7","gps"
"1525378793000","1525378792534","42.92067604","-78.7661171","13.25","359.7","gps"
"1525378794000","1525378793535","42.92080201","-78.76610552","13.5","359.7","gps"
"1525378795000","1525378794541","42.92091826","-78.76609966","13.75","359.2","gps"
"1525378796000","1525378795535","42.92105089","-78.76611068","13.75","358.8","gps"
"1525378797000","1525378796535","42.92116661","-78.7661138","13.75","358.8","gps"
